INTERNAL_CODE	KEYWORD	LABEL	CODELIST_ID	TERM_ID	KEYWORD_TYPE	TERM_NAME	SYNONYM_TYPE	SOURCE
8690	normobl	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8691	normobl (nucl ery)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8692	normobl nucl rb	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8693	normoblast (normobl)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8694	normoblast (nrbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8695	normoblast (normobl.)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8696	normoblast (nucleated red cells) (normobl nucl rb)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8697	normoblast (nucleated red cells) (normobl nucl rbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8698	normoblast/nucleated red blood cells (normobl/nucl rb)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8699	normoblasten (normobl)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8700	normoblastes	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8701	normoblasts (n-rbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8702	normoblasts (nb)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8703	normoblasts (nbl)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8704	normoblasts (nbl.)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8705	normoblasts (nen)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8706	normoblasts (normobl/nucl rb)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8707	normoblasts (nrbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8708	normoblats (wbc-n)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8709	nucleat red blood cells (nucleat r.b.c.)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8710	nucleat. rbc	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8711	nucleated  erythrocyt	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8712	nucleated  red blood cells	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8713	nucleated cells	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8714	nucleated erythrocytes(normoblast)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8715	nucleated rbc	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8716	nucleated rbc (nucl rbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8717	nucleated rbc`s	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8718	nucleated rbcs	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8719	nucleated erythrocytes (nucl ery)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8720	nucleated erythrocytes (normoblasts)  (nen)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8721	nucleated erythrocytes (normoblasts) (nen)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8722	nucleated erythrocytes - normoblasts (nen)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8723	nucleated erythrocytes normoblasts	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8724	nucleated erythrocytes normoblasts (nen)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8725	nucleated erythrocytes, normoblasts (nen)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8726	nucleated erythrocytes-normoblasts	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8727	nucleated red blood cell (nrbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8728	nucleated red blood cell count (nrc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8729	nucleated red blood cells	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8730	nucleated red blood cells (nrbc)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8731	nucleated red blood cells (nrbq)/100 wbc	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8732	nucleated red blood cells (normobl/nucl rb)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8733	nucleated red blood cells - normoblasts (nucl. rbc-normoblasts)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8734	nucleated red cell count (hn)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8735	nucleated red cells	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	VX
8736	pronormoblast (pro-nbl)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	NARROW	VX
8737	pronormoblast (pro-nbl.)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	NARROW	VX
8738	rbcnuc	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	EXACT	SEND
8739	total nucleated cells percent (tncpf)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	RELATED	VX
8740	total nucleated cells/femur (tncf)	LBTEST	C67154	C74705	SYNONYM	Nucleated Erythrocytes	NARROW	VX
8741	schistocytes	LBTEST	C67154	C74706	PRIMARY	 	 	 
8742	schisto	LBTEST	C67154	C74706	SYNONYM	Schistocytes	EXACT	SEND
8743	spherocytes	LBTEST	C67154	C74707	PRIMARY	 	 	 
8744	sphero	LBTEST	C67154	C74707	SYNONYM	Spherocytes	EXACT	SEND
8745	stomatocytes	LBTEST	C67154	C74708	PRIMARY	 	 	 
8746	stomcy	LBTEST	C67154	C74708	SYNONYM	Stomatocytes	EXACT	SEND
8747	heinz bodies	LBTEST	C67154	C74709	PRIMARY	 	 	 
8748	(heinz)	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8749	heinz	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8750	heinz bodies (hein)	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8751	heinz bodies (heinz bod.)	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8752	heinz bodies (heinz-bod.)	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8753	heinz bodies (unity)	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8754	heinz bodies absolute	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8755	heinzbodies	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8756	henz bodes (heinz)	LBTEST	C67154	C74709	SYNONYM	Heinz Bodies	EXACT	VX
8757	hepatitis b virus surface antibody	LBTEST	C67154	C74711	PRIMARY	 	 	 
8758	hbsab	LBTEST	C67154	C74711	SYNONYM	Hepatitis B Virus Surface Antibody	EXACT	SEND
8759	hiv-1 antibody	LBTEST	C67154	C74713	PRIMARY	 	 	 
8760	hiv1ab	LBTEST	C67154	C74713	SYNONYM	HIV-1 Antibody	EXACT	SEND
8761	hiv-1/2 antibody	LBTEST	C67154	C74714	PRIMARY	 	 	 
8762	hiv12ab	LBTEST	C67154	C74714	SYNONYM	HIV-1/2 Antibody	EXACT	SEND
8763	hiv-2 antibody	LBTEST	C67154	C74715	PRIMARY	 	 	 
8764	hiv2ab	LBTEST	C67154	C74715	SYNONYM	HIV-2 Antibody	EXACT	SEND
8765	rapid plasma reagin	LBTEST	C67154	C74716	PRIMARY	 	 	 
8766	rpr	LBTEST	C67154	C74716	SYNONYM	Rapid Plasma Reagin	EXACT	SEND
8767	rheumatoid factor	LBTEST	C67154	C74717	PRIMARY	 	 	 
8768	rf	LBTEST	C67154	C74717	SYNONYM	Rheumatoid Factor	EXACT	SEND
8769	total iron binding capacity	LBTEST	C67154	C74718	PRIMARY	 	 	 
8770	ibct	LBTEST	C67154	C74718	SYNONYM	Total Iron Binding Capacity	EXACT	SEND
8771	total binding iron capacity (tibc)	LBTEST	C67154	C74718	SYNONYM	Total Iron Binding Capacity	EXACT	VX
8772	transferrin iron binding capacity (tibc)	LBTEST	C67154	C74718	SYNONYM	Total Iron Binding Capacity	EXACT	VX
8773	unsaturated iron binding capacity	LBTEST	C67154	C74719	PRIMARY	 	 	 
8774	ibcu	LBTEST	C67154	C74719	SYNONYM	Unsaturated Iron Binding Capacity	EXACT	SEND
8775	volume	LBTEST	C67154	C74720	PRIMARY	 	 	 
8776	19 hr volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8777	24 hour urine volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8778	24-hour urine volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8779	24-hour urine volume (vol/24h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8780	dpt-urine volume(du-vol)	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8781	quantity/volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8782	total volume	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8783	total volume (tv)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8784	total urine volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8785	total urine volume (collected at gene logic)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8786	total urine volume (measured at ani lytics)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8787	u-volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8788	u-volume (u-vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8789	u-volume (uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8790	u. volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8791	urine volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8792	urvol	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8793	uvol	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8794	urinary volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8795	urinary volume (u.vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8796	urinary volume (uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8797	urinary volume (vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8798	urinary volume (vol.)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8799	urinary volume (vol/24)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8800	urinary volume (vol/24h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8801	urinary volume (volume)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8802	urinary volume 0-24h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8803	urinary volume 0-2h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8804	urinary volume 2-6h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8805	urinary volume 24 h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8806	urinary volume 6-24h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8807	urinary volume/24 h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8808	urine volume (uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8809	urine quantity/volume	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8810	urine vol. (du-vol)	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8811	urine volume  (uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8812	urine volume ( uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8813	urine volume (0-2 h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8814	urine volume (2-4 h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8815	urine volume (4-6 h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8816	urine volume (6-24 h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8817	urine volume (creatinine clearance test)	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8818	urine volume (u vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8819	urine volume (u-vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8820	urine volume (urin vol)	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8821	urine volume (urinevol)	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8822	urine volume (uvol )	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8823	urine volume (u_vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8824	urine volume (vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8825	urine volume (volume)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8826	urine volume (vol/24h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8827	urine volume (volume-u)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8828	urine volume 24 h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8829	urine volume, pool 1	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8830	urine volume, pool 2	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8831	vol	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8832	vol: volume	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8833	voln	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8834	volume/18h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8835	volume/3h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8836	volume/6h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8837	vol.	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8838	volume  (vol)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8839	volume (16 hrs)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8840	volume (16hrs)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8841	volume (18-hour)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8842	volume (24-hour)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8843	volume (u-vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8844	volume (u-vol. 5h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8845	volume (uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8846	volume (uvol) 6h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8847	volume (uvola)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8848	volume (vol)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8849	volume (vol.n)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8850	volume (voln)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8851	volume (volume)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8852	volume (vol.)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8853	volume (catheter)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8854	volume (compared to group 2)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8855	volume (overnight)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8856	volume / 18h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8857	volume 24 hour (urin vol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8858	volume 24 hour (vol24h)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8859	volume 5h	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8860	volume : 24 h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8861	volume uvol	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8862	volume catheter	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8863	volume of urine (uvol)	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8864	volume(vol)	LBTEST	C67154	C74720	SYNONYM	Volume	EXACT	VX
8865	volume-u	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8866	volume/16 h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8867	volume/16h	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8868	volume/18 h	LBTEST	C67154	C74720	SYNONYM	Volume	RELATED	VX
8869	volume/24h	LBTEST	C67154	C74720	SYNONYM	Volume	NARROW	VX
8870	mucous threads	LBTEST	C67154	C74721	PRIMARY	 	 	 
8871	mucthr	LBTEST	C67154	C74721	SYNONYM	Mucous Threads	EXACT	SEND
8872	turbidity	LBTEST	C67154	C74723	PRIMARY	 	 	 
8873	turb	LBTEST	C67154	C74723	SYNONYM	Turbidity	EXACT	SEND
8874	thymol turbidity test	LBTEST	C67154	C74723	SYNONYM	Turbidity	EXACT	MedDRA
8875	thymol-turbidity	LBTEST	C67154	C74723	SYNONYM	Turbidity	RELATED	VX
8876	turbidity (ntur)	LBTEST	C67154	C74723	SYNONYM	Turbidity	EXACT	VX
8877	urine turbidity	LBTEST	C67154	C74723	SYNONYM	Turbidity	NARROW	VX
8878	urine turbidity (utb)	LBTEST	C67154	C74723	SYNONYM	Turbidity	NARROW	VX
8879	giant platelets	LBTEST	C67154	C74728	PRIMARY	 	 	 
8880	platgnt	LBTEST	C67154	C74728	SYNONYM	Giant Platelets	EXACT	SEND
8881	large platelets	LBTEST	C67154	C74729	PRIMARY	 	 	 
8882	platlrg	LBTEST	C67154	C74729	SYNONYM	Large Platelets	EXACT	SEND
8883	mean platelet volume	LBTEST	C67154	C74730	PRIMARY	 	 	 
8884	mean plt vol	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8885	mpv	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8886	mean platalet volume (mpv)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8887	mean platelet volume (mfv)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8888	mean platelet volume (mpv)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8889	mean platelet volume (mpv) (post-surgery)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	NARROW	VX
8890	mean platelet volume (mpv) (pre-surgery)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	NARROW	VX
8891	mean platelet volume (pte/let vol)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8892	mean platelet volume (vpm)	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8893	mean platelet volune	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8894	mean red cell volume	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	EXACT	VX
8895	platelet volume	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	RELATED	VX
8896	total platelet volume	LBTEST	C67154	C74730	SYNONYM	Mean Platelet Volume	RELATED	VX
8897	aldolase	LBTEST	C67154	C74731	PRIMARY	 	 	 
8898	adolase	LBTEST	C67154	C74731	SYNONYM	Aldolase	EXACT	VX
8899	aldolase (ald)	LBTEST	C67154	C74731	SYNONYM	Aldolase	EXACT	VX
8900	aldolase (aldl)	LBTEST	C67154	C74731	SYNONYM	Aldolase	EXACT	VX
8901	aldolase (aldo)	LBTEST	C67154	C74731	SYNONYM	Aldolase	EXACT	VX
8902	aldolase (aldolase)	LBTEST	C67154	C74731	SYNONYM	Aldolase	EXACT	VX
8903	alpha fetoprotein	LBTEST	C67154	C74732	PRIMARY	 	 	 
8904	afp	LBTEST	C67154	C74732	SYNONYM	Alpha Fetoprotein	EXACT	SEND
8905	apolipoprotein a1	LBTEST	C67154	C74733	PRIMARY	 	 	 
8906	apoa1	LBTEST	C67154	C74733	SYNONYM	Apolipoprotein A1	EXACT	SEND
8907	apolipoprotein b	LBTEST	C67154	C74734	PRIMARY	 	 	 
8908	apob	LBTEST	C67154	C74734	SYNONYM	Apolipoprotein B	EXACT	SEND
8909	brain natriuretic peptide	LBTEST	C67154	C74735	PRIMARY	 	 	 
8910	bnp	LBTEST	C67154	C74735	SYNONYM	Brain Natriuretic Peptide	EXACT	SEND
8911	c-peptide	LBTEST	C67154	C74736	PRIMARY	 	 	 
8912	cpeptide	LBTEST	C67154	C74736	SYNONYM	C-peptide	EXACT	SEND
8913	ferritin	LBTEST	C67154	C74737	PRIMARY	 	 	 
8914	globulin	LBTEST	C67154	C74738	PRIMARY	 	 	 
8915	a-glob	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8916	aglob (a)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8917	aglob (r)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8918	aglob(a)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8919	alpha	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8920	absolute total alpha-globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8921	alpha 2 macroglobulin (a2mg)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8922	alpha 2-macroglobulin (a2m)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8923	alpha globulin	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8924	alpha globulin (alpha)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8925	alpha globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8926	alpha- globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8927	alpha-globulin	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8928	alpha-globulin (a-glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8929	alpha-globulin (alpha)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8930	alpha-globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8931	alpha-globulins absolute	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8932	alpha-globulins relative	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8933	alpha/beta globulin ratio	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8934	calculated globulin (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8935	glb	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8936	glob	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8937	globul	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	SEND
8938	globulin:globulin	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8939	glob(%)-t	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8940	glob(g/l)-t	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8941	glob.	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8942	globilin	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8943	globulilns (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8944	globulin  (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8945	globulin  (globulin)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8946	globulin (clob)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8947	globulin (glb)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8948	globulin (glo)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8949	globulin (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8950	globulin (glob-p)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8951	globulin (glob-p) (post-surgery)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8952	globulin (glob-p) (pre-surgery)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8953	globulin (globulin)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8954	globulin (globuun)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8955	globulin (glob sb)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8956	globulin (glob(eph)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8957	globulin (glob) bd	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8958	globulin (glob.)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8959	globulin (calculated)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8960	globulin (calculated) (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8961	globulin g (g)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8962	globulin gm/dl	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8963	globulin total	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8964	globulin(glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8965	globuline	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8966	globuline (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8967	globulino (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8968	globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8969	globulins (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8970	globulins (calculated)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8971	globulins (calculated) (glob)	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8972	globulins(calculated)	LBTEST	C67154	C74738	SYNONYM	Globulin	RELATED	VX
8973	gobulin	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8974	protein, globulin	LBTEST	C67154	C74738	SYNONYM	Globulin	EXACT	VX
8975	relative alpha globulin	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8976	relative alpha globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
8977	relative alpha- globulins	LBTEST	C67154	C74738	SYNONYM	Globulin	NARROW	VX
