INTERNAL_CODE	KEYWORD	LABEL	TERM_ID	KEYWORD_TYPE	SYNONYM_DAT	IS_A	IS_PART_OF	SEND_DOMAIN_CODE	SEND_DOMAIN_DESC
7498	paddling (session 4)	CLINICAL_DOMAIN	ILO:0000439	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
7499	paddling (session 3)	CLINICAL_DOMAIN	ILO:0000439	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
7500	appears to be cycling	CLINICAL_DOMAIN	ILO:0000439	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
7501	pain reaction	BEHAVIORAL_DOMAIN	ILO:0000440	NAME	 	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
7502	pain	BEHAVIORAL_DOMAIN	ILO:0000440	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
7503	severe pain	BEHAVIORAL_DOMAIN	ILO:0000440	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
7504	pain reaction (vocalization)	BEHAVIORAL_DOMAIN	ILO:0000440	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
7505	pain reaction during and following compound injection	BEHAVIORAL_DOMAIN	ILO:0000440	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
7506	pain reflex reduced	IN_LIFE_OBSERVATION	ILO:0000441	NAME	 	ILO:0000032	 	 	 
7507	loss of pedal (pain) reflex	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7508	loss of pain reflex immediately after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7509	loss of pedal (pain) reflex after anaesthesia for 29 min	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7510	loss of pedal (pain) reflex after anaesthesia for 24 min	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7511	loss of pain reflex 6.5 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7512	loss of pain reflex 5 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7513	loss of pain reflex 7.5 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7514	loss of pain reflex 6-7 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7515	loss of pain reflex 40 min. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7516	loss of pain reflex 40-60 min. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7517	suppressed pain reflexes	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7518	loss of pain reflex 45 min. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7519	loss of pain reflex 4.5-5.5 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7520	loss of pain reflex 15 min. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7521	loss of pain reflex 1-2 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7522	loss of pain reflex 2 h. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7523	loss of pain reflex 20-25 min. after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7524	loss of pedal (pain) reflexes after dose	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7525	loss of pedal (pain) reflexes during anaesthesia	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7526	loss of pedal reflex	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7527	depressed pain reflex	IN_LIFE_OBSERVATION	ILO:0000441	SYNONYM	RELATED [VX]	ILO:0000032	 	 	 
7528	pale	CLINICAL_DOMAIN	ILO:0000442	NAME	 	ILO:0000019	 	CL	CLINICAL_DOMAIN
7529	paleness; tail	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7530	paleness of the skin	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7531	paleness or pale eyes and ears	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7532	pale tails	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7533	abnormal colour: extremities pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7534	pale skin	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7535	paleness; all paws	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7536	paleness at 30 min. post dose and until death	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7537	skin colour - pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7538	paleness	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7539	paleness; eyes both	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7540	paleness, mucosal membranes (conjunctivam nasal area)	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7541	paleness; ears both	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7542	mucosal paleness	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7543	pallor of extremities	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7544	pallor, indicating internal hemorrhage	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7545	mucosal pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7546	pallor 24h. after dosing	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7547	mucosal paleness (i.e. mucosal pallor)	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7548	pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7549	pallor, whole body	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7550	pallor skin	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7551	pale tongue with line bleeding	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7552	pale tongue	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7553	pale (thorough examinations)	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7554	pale discoloration at the injection site	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7555	pale discoloration of the mid tail	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7556	pale discoloration of the tail	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7557	pale discoloration of the tail at the injection site	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7558	pale discoloration of the tail during dosing	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7559	pale discoloured skin on whole body	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7560	while being dosed, animal's mucosa and tongue became pale (lasted approximately 5 sec.)	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7561	pale during infusion	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7562	pale ears	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7563	pale areas, tail	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7564	pale area, tail	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7565	mucous membranes pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7566	pale auricles	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7567	pale before infusion	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7568	pale blue mucus membranes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7569	pale body	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7570	pale, cervical	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7571	pale color	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7572	pale in colour	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7573	pale in appearance	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7574	pale mucosa	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7575	pale mouth buccal membranes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7576	pale mucosal membranes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7577	pale mucosae/skin	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7578	pale mucous membranes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7579	pale gums	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7580	pale mucouse membranes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7581	pale extremities	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7582	pale extremeties	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7583	pale extremities and mucosae	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7584	pale eyes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7585	skin pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7586	pale - body	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7587	pale area around dose site	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7588	skin colour\\pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7589	pale appearance	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7590	paleness, eyes both	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7591	pale,	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7592	gums pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7593	skin pale; forepaws both	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7594	skin pale; hindpaws both	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7595	skin, pallor, generalized	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7596	tail pale around injection site	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7597	injection site(s) pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7598	oral mucous membranes pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7599	transient generalised pallor shortly after dosing	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7600	little pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7601	both ears pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7602	both ears pink	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7603	very pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7604	blanching	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7605	skin colour, pallor, whole body	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7606	general pallor (up to 24 hours post-dose)	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7607	skin colour pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7608	general pallor (until 24h post-dosing)	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7609	general paleness	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7610	general pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7611	slightly pale tongue	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7612	slightly pale gums	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7613	extremities pale	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7614	extremities: pallor	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7615	palor of skin	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7616	pallow of visible mucous membranes	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7617	pallow of skin	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7618	pallor within 15 min. after dosing	CLINICAL_DOMAIN	ILO:0000442	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
7619	pale ear	CLINICAL_DOMAIN	ILO:0000443	NAME	 	ILO:0000066	 	CL	CLINICAL_DOMAIN
7620	ear(s) pale; ears both	CLINICAL_DOMAIN	ILO:0000443	SYNONYM	RELATED [VX]	ILO:0000066	 	CL	CLINICAL_DOMAIN
7621	ear(s) pale	CLINICAL_DOMAIN	ILO:0000443	SYNONYM	RELATED [VX]	ILO:0000066	 	CL	CLINICAL_DOMAIN
7622	pale eye	CLINICAL_DOMAIN	ILO:0000444	NAME	 	ILO:0000074	 	CL	CLINICAL_DOMAIN
7623	eye: pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	EXACT [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7624	pallor of eyes	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7625	eye(s) - pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7626	right eye pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7627	eye(s): pale-eyes	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7628	eye pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7629	eye(s) pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7630	eyes pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	EXACT [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7631	left eye pale	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7632	eye(s) pale, left eye (thorough examinations)	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7633	eye(s) pale, left eye	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7634	eye(s) pale (left eye)	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7635	eye(s) - pale left eye	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7636	eye(s) - pale rihgt eye	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7637	eye(s) pale, right eye (thorough examinations)	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7638	eye(s) pale, right eye	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7639	eye(s) pale (right eye)	CLINICAL_DOMAIN	ILO:0000444	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7640	palpebral closure	CLINICAL_DOMAIN	ILO:0000445	NAME	 	ILO:0000074	 	CL	CLINICAL_DOMAIN
7641	shut or half-shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7642	half shut eye(s)	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7643	half-shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7644	half shut eyes 1 hour after dosing	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7645	half shut eyes 3 to 6 h. after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7646	half shut eyes within 20 min after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7647	half-shut or shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7648	half shut/shut	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7649	half shut / shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7650	half shut/shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7651	half shut/shut eye/s	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7652	half-shut/shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7653	half shut/shut eyes 0.5-6 h. after dosing	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7654	half to completely closed eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7655	half to completely shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7656	half-closed eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7657	half closed eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7658	half closed eyes 4.5-5.5 h. after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7659	half closed eyes 2 h. after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7660	half closed eyes 6-7 h. after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7661	half closed eyes 6.5 h. after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7662	half closed eyes 7.5 h. after dose	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7663	half shut eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7664	half shut eye	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7665	l. eyelid drooping	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7666	other major signs, eyes half shut	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7667	slight t moderate ptosis	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7668	one or both eyes, partially closed	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7669	drooping eyelids	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7670	slight to moderate ptosis	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7671	slight ptosis	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7672	semiclosed eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7673	semi closed - eyes both	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7674	semi-closed eyes	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7675	eye  partly closed\\left	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7676	eye partly closed\\left	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
7677	b. eyelids drooping	CLINICAL_DOMAIN	ILO:0000445	SYNONYM	RELATED [VX]	ILO:0000074	 	CL	CLINICAL_DOMAIN
