INTERNAL_CODE	KEYWORD	LABEL	SUB_LABEL	OID	EXT_CODE_ID	KEYWORD_TYPE
9625	Crystal Present Or Absent	LBTEST_Crystals_LABORATORY TEST NAME	Crystals	LBTEST	C74673	PRIMARY
9626	CSF IgG Index	LBTEST_CSF IgG Index_LABORATORY TEST NAME	CSF_IgG_Index	LBTEST	C154735	SYNONYM
9627	CSF Index	LBTEST_CSF IgG Index_LABORATORY TEST NAME	CSF_IgG_Index	LBTEST	C154735	SYNONYM
9628	IgG Index	LBTEST_CSF IgG Index_LABORATORY TEST NAME	CSF_IgG_Index	LBTEST	C154735	SYNONYM
9629	IgG Index	LBTEST_CSF IgG Index_LABORATORY TEST NAME	CSF_IgG_Index	LBTEST	C154735	PRIMARY
9630	Cyclic Adenosine 3,5-Monophosphate	LBTEST_Cyclic Adenosine 3,5-Monophosphate_LABORATORY TEST NAME	Cyclic_Adenosine_3,5-Monophosphate	LBTEST	C124339	SYNONYM
9631	Cyclic Adenosine 3,5-Monophosphate Measurement	LBTEST_Cyclic Adenosine 3,5-Monophosphate_LABORATORY TEST NAME	Cyclic_Adenosine_3,5-Monophosphate	LBTEST	C124339	PRIMARY
9632	Cyclic Citrullinated Peptide Antibody	LBTEST_Cyclic Citrullinated Peptide Antibody_LABORATORY TEST NAME	Cyclic_Citrullinated_Peptide_Antibody	LBTEST	C96595	SYNONYM
9633	Cyclic Citrullinated Peptide Antibody Measurement	LBTEST_Cyclic Citrullinated Peptide Antibody_LABORATORY TEST NAME	Cyclic_Citrullinated_Peptide_Antibody	LBTEST	C96595	PRIMARY
9634	Cyclic Citrullinated Peptide IgG Ab	LBTEST_Cyclic Citrullinated Peptide IgG Ab_LABORATORY TEST NAME	Cyclic_Citrullinated_Peptide_IgG_Ab	LBTEST	C147316	SYNONYM
9635	Cyclic Citrullinated Peptide IgG Antibody	LBTEST_Cyclic Citrullinated Peptide IgG Ab_LABORATORY TEST NAME	Cyclic_Citrullinated_Peptide_IgG_Ab	LBTEST	C147316	SYNONYM
9636	Cyclic Citrullinated Peptide IgG Antibody Measurement	LBTEST_Cyclic Citrullinated Peptide IgG Ab_LABORATORY TEST NAME	Cyclic_Citrullinated_Peptide_IgG_Ab	LBTEST	C147316	PRIMARY
9637	Cyclic Guanosine Monophosphate	LBTEST_Cyclic Guanosine Monophosphate_LABORATORY TEST NAME	Cyclic_Guanosine_Monophosphate	LBTEST	C111165	SYNONYM
9638	Cyclic Guanosine Monophosphate Measurement	LBTEST_Cyclic Guanosine Monophosphate_LABORATORY TEST NAME	Cyclic_Guanosine_Monophosphate	LBTEST	C111165	PRIMARY
9639	Cylindroid Casts	LBTEST_Cylindroid Casts_LABORATORY TEST NAME	Cylindroid_Casts	LBTEST	C150838	SYNONYM
9640	Cylindroid Pseudocasts	LBTEST_Cylindroid Casts_LABORATORY TEST NAME	Cylindroid_Casts	LBTEST	C150838	SYNONYM
9641	Cylindroid Cast Measurement	LBTEST_Cylindroid Casts_LABORATORY TEST NAME	Cylindroid_Casts	LBTEST	C150838	PRIMARY
9642	Cystathionine	LBTEST_Cystathionine_LABORATORY TEST NAME	Cystathionine	LBTEST	C147331	SYNONYM
9643	Cystathionine Measurement	LBTEST_Cystathionine_LABORATORY TEST NAME	Cystathionine	LBTEST	C147331	PRIMARY
9644	Cystatin C	LBTEST_Cystatin C_LABORATORY TEST NAME	Cystatin_C	LBTEST	C92290	SYNONYM
9645	Cystatin C Measurement	LBTEST_Cystatin C_LABORATORY TEST NAME	Cystatin_C	LBTEST	C92290	PRIMARY
9646	Cystatin C/Creatinine	LBTEST_Cystatin C/Creatinine_LABORATORY TEST NAME	Cystatin_C/Creatinine	LBTEST	C106513	SYNONYM
9647	Cystatin C to Creatinine Ratio Measurement	LBTEST_Cystatin C/Creatinine_LABORATORY TEST NAME	Cystatin_C/Creatinine	LBTEST	C106513	PRIMARY
9648	Cystine	LBTEST_Cystine_LABORATORY TEST NAME	Cystine	LBTEST	C105441	SYNONYM
9649	Cystine Measurement	LBTEST_Cystine_LABORATORY TEST NAME	Cystine	LBTEST	C105441	PRIMARY
9650	Cystine Crystals	LBTEST_Cystine Crystals_LABORATORY TEST NAME	Cystine_Crystals	LBTEST	C74674	SYNONYM
9651	Cystine Crystal Measurement	LBTEST_Cystine Crystals_LABORATORY TEST NAME	Cystine_Crystals	LBTEST	C74674	PRIMARY
9652	Cytokeratin 18 Fragment	LBTEST_Cytokeratin 18 Fragment_LABORATORY TEST NAME	Cytokeratin_18_Fragment	LBTEST	C130160	SYNONYM
9653	Cytokeratin 18 Fragment Measurement	LBTEST_Cytokeratin 18 Fragment_LABORATORY TEST NAME	Cytokeratin_18_Fragment	LBTEST	C130160	PRIMARY
9654	CYFRA21-1	LBTEST_Cytokeratin 19 Fragment 21-1_LABORATORY TEST NAME	Cytokeratin_19_Fragment_21-1	LBTEST	C106514	SYNONYM
9655	Cytokeratin 19 Fragment 21-1	LBTEST_Cytokeratin 19 Fragment 21-1_LABORATORY TEST NAME	Cytokeratin_19_Fragment_21-1	LBTEST	C106514	SYNONYM
9656	Cytokeratin 19 Fragment 21-1 Measurement	LBTEST_Cytokeratin 19 Fragment 21-1_LABORATORY TEST NAME	Cytokeratin_19_Fragment_21-1	LBTEST	C106514	PRIMARY
9657	Cytomegalovirus IgG Antibody	LBTEST_Cytomegalovirus IgG Antibody_LABORATORY TEST NAME	Cytomegalovirus_IgG_Antibody	LBTEST	C96596	SYNONYM
9658	Cytomegalovirus IgG Antibody Measurement	LBTEST_Cytomegalovirus IgG Antibody_LABORATORY TEST NAME	Cytomegalovirus_IgG_Antibody	LBTEST	C96596	PRIMARY
9659	Cytomegalovirus IgM Antibody	LBTEST_Cytomegalovirus IgM Antibody_LABORATORY TEST NAME	Cytomegalovirus_IgM_Antibody	LBTEST	C96597	SYNONYM
9660	Cytomegalovirus IgM Antibody Measurement	LBTEST_Cytomegalovirus IgM Antibody_LABORATORY TEST NAME	Cytomegalovirus_IgM_Antibody	LBTEST	C96597	PRIMARY
9661	Cytoplasmic Basophilia Neutrophil	LBTEST_Cytoplasmic Basophilia Neutrophil_LABORATORY TEST NAME	Cytoplasmic_Basophilia_Neutrophil	LBTEST	C111166	SYNONYM
9662	Cytoplasmic Basophilia Neutrophil Count	LBTEST_Cytoplasmic Basophilia Neutrophil_LABORATORY TEST NAME	Cytoplasmic_Basophilia_Neutrophil	LBTEST	C111166	PRIMARY
9663	D-Dimer	LBTEST_D-Dimer_LABORATORY TEST NAME	D-Dimer	LBTEST	C82621	SYNONYM
9664	D-Dimer Measurement	LBTEST_D-Dimer_LABORATORY TEST NAME	D-Dimer	LBTEST	C82621	PRIMARY
9665	D. farinae Antigen IgE Antibody	LBTEST_D. farinae Antigen IgE Antibody_LABORATORY TEST NAME	D._farinae_Antigen_IgE_Antibody	LBTEST	C130132	SYNONYM
9666	Dermatophagoides farinae Antigen IgE Antibody Measurement	LBTEST_D. farinae Antigen IgE Antibody_LABORATORY TEST NAME	D._farinae_Antigen_IgE_Antibody	LBTEST	C130132	PRIMARY
9667	D. farinae Antigen IgG Antibody	LBTEST_D. farinae Antigen IgG Antibody_LABORATORY TEST NAME	D._farinae_Antigen_IgG_Antibody	LBTEST	C130133	SYNONYM
9668	Dermatophagoides farinae Antigen IgG Antibody Measurement	LBTEST_D. farinae Antigen IgG Antibody_LABORATORY TEST NAME	D._farinae_Antigen_IgG_Antibody	LBTEST	C130133	PRIMARY
9669	D. pteronyssinus Antigen IgE Antibody	LBTEST_D. pteronyssinus Antigen IgE Antibody_LABORATORY TEST NAME	D._pteronyssinus_Antigen_IgE_Antibody	LBTEST	C130134	SYNONYM
9670	Dermatophagoides pteronyssinus Antigen IgE Antibody Measurement	LBTEST_D. pteronyssinus Antigen IgE Antibody_LABORATORY TEST NAME	D._pteronyssinus_Antigen_IgE_Antibody	LBTEST	C130134	PRIMARY
9671	D. pteronyssinus Antigen IgG Antibody	LBTEST_D. pteronyssinus Antigen IgG Antibody_LABORATORY TEST NAME	D._pteronyssinus_Antigen_IgG_Antibody	LBTEST	C130135	SYNONYM
9672	Dermatophagoides pteronyssinus Antigen IgG Antibody Measurement	LBTEST_D. pteronyssinus Antigen IgG Antibody_LABORATORY TEST NAME	D._pteronyssinus_Antigen_IgG_Antibody	LBTEST	C130135	PRIMARY
9673	Dacryocytes	LBTEST_Dacryocytes_LABORATORY TEST NAME	Dacryocytes	LBTEST	C64801	SYNONYM
9674	Tear Shaped Erythrocytes	LBTEST_Dacryocytes_LABORATORY TEST NAME	Dacryocytes	LBTEST	C64801	SYNONYM
9675	Teardrop Cells	LBTEST_Dacryocytes_LABORATORY TEST NAME	Dacryocytes	LBTEST	C64801	SYNONYM
9676	Dacryocyte Analysis	LBTEST_Dacryocytes_LABORATORY TEST NAME	Dacryocytes	LBTEST	C64801	PRIMARY
9677	Dairy Mix Antigen IgG Antibody	LBTEST_Dairy Mix Antigen IgG Antibody_LABORATORY TEST NAME	Dairy_Mix_Antigen_IgG_Antibody	LBTEST	C130119	SYNONYM
9678	Dairy Mix Antigen IgG Antibody Measurement	LBTEST_Dairy Mix Antigen IgG Antibody_LABORATORY TEST NAME	Dairy_Mix_Antigen_IgG_Antibody	LBTEST	C130119	PRIMARY
9679	C10	LBTEST_Decanoylcarnitine_LABORATORY TEST NAME	Decanoylcarnitine	LBTEST	C156536	SYNONYM
9680	Decanoylcarnitine	LBTEST_Decanoylcarnitine_LABORATORY TEST NAME	Decanoylcarnitine	LBTEST	C156536	SYNONYM
9681	Decanoylcarnitine Measurement	LBTEST_Decanoylcarnitine_LABORATORY TEST NAME	Decanoylcarnitine	LBTEST	C156536	PRIMARY
9682	Degenerated Leukocytes	LBTEST_Degenerated Leukocytes_LABORATORY TEST NAME	Degenerated_Leukocytes	LBTEST	C111190	SYNONYM
9683	Degenerated WBC	LBTEST_Degenerated Leukocytes_LABORATORY TEST NAME	Degenerated_Leukocytes	LBTEST	C111190	SYNONYM
9684	Degenerated White Blood Cells	LBTEST_Degenerated Leukocytes_LABORATORY TEST NAME	Degenerated_Leukocytes	LBTEST	C111190	SYNONYM
9685	Degenerated Leukocyte Count	LBTEST_Degenerated Leukocytes_LABORATORY TEST NAME	Degenerated_Leukocytes	LBTEST	C111190	PRIMARY
9686	Dehydroepiandrosterone	LBTEST_Dehydroepiandrosterone_LABORATORY TEST NAME	Dehydroepiandrosterone	LBTEST	C74852	SYNONYM
9687	Dehydroisoandrosterone	LBTEST_Dehydroepiandrosterone_LABORATORY TEST NAME	Dehydroepiandrosterone	LBTEST	C74852	SYNONYM
9688	Dehydroepiandrosterone Measurement	LBTEST_Dehydroepiandrosterone_LABORATORY TEST NAME	Dehydroepiandrosterone	LBTEST	C74852	PRIMARY
9689	DHEA Sulfate	LBTEST_Dehydroepiandrosterone Sulfate_LABORATORY TEST NAME	Dehydroepiandrosterone_Sulfate	LBTEST	C96629	SYNONYM
9690	DHEA-S	LBTEST_Dehydroepiandrosterone Sulfate_LABORATORY TEST NAME	Dehydroepiandrosterone_Sulfate	LBTEST	C96629	SYNONYM
9691	Dehydroepiandrosterone Sulfate	LBTEST_Dehydroepiandrosterone Sulfate_LABORATORY TEST NAME	Dehydroepiandrosterone_Sulfate	LBTEST	C96629	SYNONYM
9692	sDHEA	LBTEST_Dehydroepiandrosterone Sulfate_LABORATORY TEST NAME	Dehydroepiandrosterone_Sulfate	LBTEST	C96629	SYNONYM
9693	Sulfated DHEA Measurement	LBTEST_Dehydroepiandrosterone Sulfate_LABORATORY TEST NAME	Dehydroepiandrosterone_Sulfate	LBTEST	C96629	PRIMARY
9694	5-Aminolevulinic Acid	LBTEST_Delta Aminolevulinate_LABORATORY TEST NAME	Delta_Aminolevulinate	LBTEST	C156537	SYNONYM
9695	5ALA	LBTEST_Delta Aminolevulinate_LABORATORY TEST NAME	Delta_Aminolevulinate	LBTEST	C156537	SYNONYM
9696	Delta Aminolevulinate	LBTEST_Delta Aminolevulinate_LABORATORY TEST NAME	Delta_Aminolevulinate	LBTEST	C156537	SYNONYM
9697	Delta Aminolevulinic Acid	LBTEST_Delta Aminolevulinate_LABORATORY TEST NAME	Delta_Aminolevulinate	LBTEST	C156537	SYNONYM
9698	dALA	LBTEST_Delta Aminolevulinate_LABORATORY TEST NAME	Delta_Aminolevulinate	LBTEST	C156537	SYNONYM
9699	Delta Aminolevulinate Measurement	LBTEST_Delta Aminolevulinate_LABORATORY TEST NAME	Delta_Aminolevulinate	LBTEST	C156537	PRIMARY
9700	Delta Aminolevulinate/Creatinine	LBTEST_Delta Aminolevulinate/Creatinine_LABORATORY TEST NAME	Delta_Aminolevulinate/Creatinine	LBTEST	C156538	SYNONYM
9701	Delta Aminolevulinate to Creatinine Ratio Measurement	LBTEST_Delta Aminolevulinate/Creatinine_LABORATORY TEST NAME	Delta_Aminolevulinate/Creatinine	LBTEST	C156538	PRIMARY
9702	Dengue Virus Antibody	LBTEST_Dengue Virus Antibody_LABORATORY TEST NAME	Dengue_Virus_Antibody	LBTEST	C147332	SYNONYM
9703	Dengue Virus Antibody Measurement	LBTEST_Dengue Virus Antibody_LABORATORY TEST NAME	Dengue_Virus_Antibody	LBTEST	C147332	PRIMARY
9704	Density	LBTEST_Density_LABORATORY TEST NAME	Density	LBTEST	C45781	SYNONYM
9705	Density	LBTEST_Density_LABORATORY TEST NAME	Density	LBTEST	C45781	PRIMARY
9706	Deoxyhemoglobin	LBTEST_Deoxyhemoglobin_LABORATORY TEST NAME	Deoxyhemoglobin	LBTEST	C124343	SYNONYM
9707	Deoxyhemoglobin Measurement	LBTEST_Deoxyhemoglobin_LABORATORY TEST NAME	Deoxyhemoglobin	LBTEST	C124343	PRIMARY
9708	Deoxypyridinoline	LBTEST_Deoxypyridinoline_LABORATORY TEST NAME	Deoxypyridinoline	LBTEST	C79443	SYNONYM
9709	Deoxypyridinoline Measurement	LBTEST_Deoxypyridinoline_LABORATORY TEST NAME	Deoxypyridinoline	LBTEST	C79443	PRIMARY
9710	Deoxypyridinoline/Creatinine	LBTEST_Deoxypyridinoline/Creatinine_LABORATORY TEST NAME	Deoxypyridinoline/Creatinine	LBTEST	C79444	SYNONYM
9711	Deoxypyridinoline to Creatinine Ratio Measurement	LBTEST_Deoxypyridinoline/Creatinine_LABORATORY TEST NAME	Deoxypyridinoline/Creatinine	LBTEST	C79444	PRIMARY
9712	Deoxyribonucleic Acid	LBTEST_Deoxyribonucleic Acid_LABORATORY TEST NAME	Deoxyribonucleic_Acid	LBTEST	C135409	SYNONYM
9713	Deoxyribonucleic Acid Measurement	LBTEST_Deoxyribonucleic Acid_LABORATORY TEST NAME	Deoxyribonucleic_Acid	LBTEST	C135409	PRIMARY
9714	Desmoglein 1 Antibody	LBTEST_Desmoglein 1 Antibody_LABORATORY TEST NAME	Desmoglein_1_Antibody	LBTEST	C122114	SYNONYM
9715	Desmoglein 1 Antibody Measurement	LBTEST_Desmoglein 1 Antibody_LABORATORY TEST NAME	Desmoglein_1_Antibody	LBTEST	C122114	PRIMARY
9716	Desmoglein 3 Antibody	LBTEST_Desmoglein 3 Antibody_LABORATORY TEST NAME	Desmoglein_3_Antibody	LBTEST	C122115	SYNONYM
9717	Desmoglein 3 Antibody Measurement	LBTEST_Desmoglein 3 Antibody_LABORATORY TEST NAME	Desmoglein_3_Antibody	LBTEST	C122115	PRIMARY
9718	Desvenlafaxine	LBTEST_Desvenlafaxine_LABORATORY TEST NAME	Desvenlafaxine	LBTEST	C147333	SYNONYM
9719	O-Desmethylvenlafaxine	LBTEST_Desvenlafaxine_LABORATORY TEST NAME	Desvenlafaxine	LBTEST	C147333	SYNONYM
9720	Desvenlafaxine Measurement	LBTEST_Desvenlafaxine_LABORATORY TEST NAME	Desvenlafaxine	LBTEST	C147333	PRIMARY
9721	Dextroamphetamine	LBTEST_Dextroamphetamine_LABORATORY TEST NAME	Dextroamphetamine	LBTEST	C102262	SYNONYM
9722	d-amphetamine	LBTEST_Dextroamphetamine_LABORATORY TEST NAME	Dextroamphetamine	LBTEST	C102262	SYNONYM
9723	Dextroamphetamine Measurement	LBTEST_Dextroamphetamine_LABORATORY TEST NAME	Dextroamphetamine	LBTEST	C102262	PRIMARY
9724	Diazepam	LBTEST_Diazepam_LABORATORY TEST NAME	Diazepam	LBTEST	C75372	SYNONYM
9725	Diazepam Measurement	LBTEST_Diazepam_LABORATORY TEST NAME	Diazepam	LBTEST	C75372	PRIMARY
9726	Dicalcium Phosphate Crystals	LBTEST_Dicalcium Phosphate Crystals_LABORATORY TEST NAME	Dicalcium_Phosphate_Crystals	LBTEST	C135407	SYNONYM
9727	Dicalcium Phosphate Crystals Measurement	LBTEST_Dicalcium Phosphate Crystals_LABORATORY TEST NAME	Dicalcium_Phosphate_Crystals	LBTEST	C135407	PRIMARY
9728	Dihydrocodeine	LBTEST_Dihydrocodeine_LABORATORY TEST NAME	Dihydrocodeine	LBTEST	C74878	SYNONYM
9729	Dihydrocodeine Measurement	LBTEST_Dihydrocodeine_LABORATORY TEST NAME	Dihydrocodeine	LBTEST	C74878	PRIMARY
9730	Androstanalone	LBTEST_Dihydrotestosterone_LABORATORY TEST NAME	Dihydrotestosterone	LBTEST	C74853	SYNONYM
9731	Dihydrotestosterone	LBTEST_Dihydrotestosterone_LABORATORY TEST NAME	Dihydrotestosterone	LBTEST	C74853	SYNONYM
9732	Dihydrotestosterone Measurement	LBTEST_Dihydrotestosterone_LABORATORY TEST NAME	Dihydrotestosterone	LBTEST	C74853	PRIMARY
9733	Dilute Russell's Viper Venom Time	LBTEST_Dilute Russell's Viper Venom Time_LABORATORY TEST NAME	Dilute_Russell's_Viper_Venom_Time	LBTEST	C96696	SYNONYM
9734	Lupus Anticoagulant Test	LBTEST_Dilute Russell's Viper Venom Time_LABORATORY TEST NAME	Dilute_Russell's_Viper_Venom_Time	LBTEST	C96696	SYNONYM
9735	Dilute Russell's Viper Venom Time Measurement	LBTEST_Dilute Russell's Viper Venom Time_LABORATORY TEST NAME	Dilute_Russell's_Viper_Venom_Time	LBTEST	C96696	PRIMARY
9736	Dilute Russell's Viper Venom Time Ratio	LBTEST_Dilute Russell's Viper Venom Time Ratio_LABORATORY TEST NAME	Dilute_Russell's_Viper_Venom_Time_Ratio	LBTEST	C103386	SYNONYM
9737	Lupus Anticoagulant Ratio	LBTEST_Dilute Russell's Viper Venom Time Ratio_LABORATORY TEST NAME	Dilute_Russell's_Viper_Venom_Time_Ratio	LBTEST	C103386	SYNONYM
9738	Dilute Russell's Viper Venom Time to Control Ratio Measurement	LBTEST_Dilute Russell's Viper Venom Time Ratio_LABORATORY TEST NAME	Dilute_Russell's_Viper_Venom_Time_Ratio	LBTEST	C103386	PRIMARY
9739	Dimorphic Erythrocyte Population	LBTEST_Dimorphic Erythrocyte Population_LABORATORY TEST NAME	Dimorphic_Erythrocyte_Population	LBTEST	C117853	SYNONYM
9740	Dimorphic RBC Population	LBTEST_Dimorphic Erythrocyte Population_LABORATORY TEST NAME	Dimorphic_Erythrocyte_Population	LBTEST	C117853	SYNONYM
9741	Dimorphic Erythrocyte Population	LBTEST_Dimorphic Erythrocyte Population_LABORATORY TEST NAME	Dimorphic_Erythrocyte_Population	LBTEST	C117853	PRIMARY
9742	DPPIV Activity	LBTEST_Dipeptidyl Peptidase-4 Activity_LABORATORY TEST NAME	Dipeptidyl_Peptidase-4_Activity	LBTEST	C103387	SYNONYM
9743	Dipeptidyl Peptidase-4 Activity	LBTEST_Dipeptidyl Peptidase-4 Activity_LABORATORY TEST NAME	Dipeptidyl_Peptidase-4_Activity	LBTEST	C103387	SYNONYM
9744	Dipeptidyl Peptidase-4 Activity Measurement	LBTEST_Dipeptidyl Peptidase-4 Activity_LABORATORY TEST NAME	Dipeptidyl_Peptidase-4_Activity	LBTEST	C103387	PRIMARY
9745	Diphtheria IgG Antibody	LBTEST_Diphtheria IgG Antibody_LABORATORY TEST NAME	Diphtheria_IgG_Antibody	LBTEST	C103388	SYNONYM
9746	Diphtheria IgG Antibody Measurement	LBTEST_Diphtheria IgG Antibody_LABORATORY TEST NAME	Diphtheria_IgG_Antibody	LBTEST	C103388	PRIMARY
9747	Direct Bilirubin	LBTEST_Direct Bilirubin_LABORATORY TEST NAME	Direct_Bilirubin	LBTEST	C64481	SYNONYM
9748	Direct Bilirubin Measurement	LBTEST_Direct Bilirubin_LABORATORY TEST NAME	Direct_Bilirubin	LBTEST	C64481	PRIMARY
9749	DNA Fragmentation Index	LBTEST_DNA Fragmentation Index_LABORATORY TEST NAME	DNA_Fragmentation_Index	LBTEST	C135408	SYNONYM
9750	DNA Fragmentation Index	LBTEST_DNA Fragmentation Index_LABORATORY TEST NAME	DNA_Fragmentation_Index	LBTEST	C135408	PRIMARY
9751	Anti-Dnase B	LBTEST_DNase-B Antibody_LABORATORY TEST NAME	DNase-B_Antibody	LBTEST	C100463	SYNONYM
9752	DNase-B Antibody	LBTEST_DNase-B Antibody_LABORATORY TEST NAME	DNase-B_Antibody	LBTEST	C100463	SYNONYM
9753	DNase-B Antibody Measurement	LBTEST_DNase-B Antibody_LABORATORY TEST NAME	DNase-B_Antibody	LBTEST	C100463	PRIMARY
9754	Dog Dander Antigen IgA Antibody	LBTEST_Dog Dander Antigen IgA Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgA_Antibody	LBTEST	C130130	SYNONYM
9755	Dog Dander Antigen IgA Antibody Measurement	LBTEST_Dog Dander Antigen IgA Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgA_Antibody	LBTEST	C130130	PRIMARY
9756	Dog Dander Antigen IgE Antibody	LBTEST_Dog Dander Antigen IgE Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgE_Antibody	LBTEST	C130128	SYNONYM
9757	Dog Dander Antigen IgE Antibody Measurement	LBTEST_Dog Dander Antigen IgE Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgE_Antibody	LBTEST	C130128	PRIMARY
9758	Dog Dander Antigen IgG Antibody	LBTEST_Dog Dander Antigen IgG Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgG_Antibody	LBTEST	C130129	SYNONYM
9759	Dog Dander Antigen IgG Antibody Measurement	LBTEST_Dog Dander Antigen IgG Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgG_Antibody	LBTEST	C130129	PRIMARY
9760	Dog Dander Antigen IgG4 Antibody	LBTEST_Dog Dander Antigen IgG4 Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgG4_Antibody	LBTEST	C130131	SYNONYM
9761	Dog Dander Antigen IgG4 Antibody Measurement	LBTEST_Dog Dander Antigen IgG4 Antibody_LABORATORY TEST NAME	Dog_Dander_Antigen_IgG4_Antibody	LBTEST	C130131	PRIMARY
9762	Dohle Bodies	LBTEST_Dohle Bodies_LABORATORY TEST NAME	Dohle_Bodies	LBTEST	C74610	SYNONYM
9763	Dohle Body Measurement	LBTEST_Dohle Bodies_LABORATORY TEST NAME	Dohle_Bodies	LBTEST	C74610	PRIMARY
9764	Dopamine	LBTEST_Dopamine_LABORATORY TEST NAME	Dopamine	LBTEST	C74854	SYNONYM
9765	Dopamine Measurement	LBTEST_Dopamine_LABORATORY TEST NAME	Dopamine	LBTEST	C74854	PRIMARY
9766	Drug Crystals	LBTEST_Drug Crystals_LABORATORY TEST NAME	Drug_Crystals	LBTEST	C156533	SYNONYM
9767	Drug Crystal Measurement	LBTEST_Drug Crystals_LABORATORY TEST NAME	Drug_Crystals	LBTEST	C156533	PRIMARY
9768	Drug Screen	LBTEST_Drug Screen_LABORATORY TEST NAME	Drug_Screen	LBTEST	C78139	SYNONYM
9769	Drug Test	LBTEST_Drug Screen_LABORATORY TEST NAME	Drug_Screen	LBTEST	C78139	PRIMARY
9770	DTPA Clearance	LBTEST_DTPA Clearance_LABORATORY TEST NAME	DTPA_Clearance	LBTEST	C100441	SYNONYM
9771	Diethylene Triamine Pentaacetic Acid Clearance	LBTEST_DTPA Clearance_LABORATORY TEST NAME	DTPA_Clearance	LBTEST	C100441	PRIMARY
9772	Dysmorphic Erythrocytes	LBTEST_Dysmorphic Erythrocytes_LABORATORY TEST NAME	Dysmorphic_Erythrocytes	LBTEST	C135441	SYNONYM
9773	Dysmorphic Erythrocyte Count	LBTEST_Dysmorphic Erythrocytes_LABORATORY TEST NAME	Dysmorphic_Erythrocytes	LBTEST	C135441	PRIMARY
9774	Dysmorphic Erythrocytes/Erythrocytes	LBTEST_Dysmorphic Erythrocytes/Erythrocytes_LABORATORY TEST NAME	Dysmorphic_Erythrocytes/Erythrocytes	LBTEST	C150839	SYNONYM
9775	Dysmorphic Erythrocytes to Erythrocytes Ratio Measurement	LBTEST_Dysmorphic Erythrocytes/Erythrocytes_LABORATORY TEST NAME	Dysmorphic_Erythrocytes/Erythrocytes	LBTEST	C150839	PRIMARY
9776	E-selectin	LBTEST_E-selectin_LABORATORY TEST NAME	E-selectin	LBTEST	C154736	SYNONYM
9777	E-selectin Measurement	LBTEST_E-selectin_LABORATORY TEST NAME	E-selectin	LBTEST	C154736	PRIMARY
9778	Ebola Virus IgM Antibody	LBTEST_Ebola Virus IgM Antibody_LABORATORY TEST NAME	Ebola_Virus_IgM_Antibody	LBTEST	C135410	SYNONYM
9779	Ebola Virus IgM Antibody Measurement	LBTEST_Ebola Virus IgM Antibody_LABORATORY TEST NAME	Ebola_Virus_IgM_Antibody	LBTEST	C135410	PRIMARY
9780	EBV Profile Interpretation	LBTEST_EBV Profile Interpretation_LABORATORY TEST NAME	EBV_Profile_Interpretation	LBTEST	C106519	SYNONYM
9781	Epstein-Barr Virus Antibody Profile	LBTEST_EBV Profile Interpretation_LABORATORY TEST NAME	EBV_Profile_Interpretation	LBTEST	C106519	SYNONYM
9782	Epstein-Barr Virus Panel	LBTEST_EBV Profile Interpretation_LABORATORY TEST NAME	EBV_Profile_Interpretation	LBTEST	C106519	SYNONYM
9783	Epstein-Barr Virus Profile Interpretation	LBTEST_EBV Profile Interpretation_LABORATORY TEST NAME	EBV_Profile_Interpretation	LBTEST	C106519	SYNONYM
9784	Epstein-Barr Virus Profile Interpretation	LBTEST_EBV Profile Interpretation_LABORATORY TEST NAME	EBV_Profile_Interpretation	LBTEST	C106519	PRIMARY
9785	Ecarin Clotting Time	LBTEST_Ecarin Clotting Time_LABORATORY TEST NAME	Ecarin_Clotting_Time	LBTEST	C100422	SYNONYM
9786	Ecarin Clotting Time Measurement	LBTEST_Ecarin Clotting Time_LABORATORY TEST NAME	Ecarin_Clotting_Time	LBTEST	C100422	PRIMARY
9787	Eccentrocytes	LBTEST_Eccentrocytes_LABORATORY TEST NAME	Eccentrocytes	LBTEST	C96598	SYNONYM
9788	Eccentrocyte Count	LBTEST_Eccentrocytes_LABORATORY TEST NAME	Eccentrocytes	LBTEST	C96598	PRIMARY
9789	EDTA Clearance	LBTEST_EDTA Clearance_LABORATORY TEST NAME	EDTA_Clearance	LBTEST	C100440	SYNONYM
9790	EDTA Clearance	LBTEST_EDTA Clearance_LABORATORY TEST NAME	EDTA_Clearance	LBTEST	C100440	PRIMARY
9791	Egg White Antigen IgE Antibody	LBTEST_Egg White Antigen IgE Antibody_LABORATORY TEST NAME	Egg_White_Antigen_IgE_Antibody	LBTEST	C147281	SYNONYM
9792	Egg White Antigen IgE Antibody Measurement	LBTEST_Egg White Antigen IgE Antibody_LABORATORY TEST NAME	Egg_White_Antigen_IgE_Antibody	LBTEST	C147281	PRIMARY
9793	Elliptocytes	LBTEST_Elliptocytes_LABORATORY TEST NAME	Elliptocytes	LBTEST	C64549	SYNONYM
9794	Elliptocyte Count	LBTEST_Elliptocytes_LABORATORY TEST NAME	Elliptocytes	LBTEST	C64549	PRIMARY
